Time,Text,Name,Tweet_id,Verified
2022-10-04 02:58:53,Check out the #GDOGE's soaring green candle high up to the sky by the 150 BNB buyback!  Imagine what's coming next with the remaining 290 BNB buyback!   It's just the beginning!!!  #goldendoge #BSCGems #BSC #BNB #ReLiquidity  #PlayToEarnGame #Web3 #Bitcoin #goldencrypto,@GoldenDoge11,/GoldenDoge11/status/1577131112358240256,False
2022-10-04 02:56:33,Accimulating #Cate is my addiction. Maybe im not gonna stop buying until the price goes to 0.0001  #catecoin #cryptocurrencies  #BNB  #1000xGems  #bitcoin,@Hesu_Crypto_,/Hesu_Crypto_/status/1577130523721617408,False
2022-10-04 01:46:07,"“This is change the world technology, this is separate money from state technology; it’s gonna revolutionize the world and create a better place for our kids and grandkids.” Dr. Jeff Ross on @SimplyBitcoinTV @VailshireCap #Bitcoin",@Cypher_artsy,/Cypher_artsy/status/1577112798496112640,False
2022-10-04 01:40:41,#Bitcoin Bollinger Bands follow-up video from my post earlier today:,@MatthewHyland_,/MatthewHyland_/status/1577111431363063808,True
2022-10-04 01:39:01,#Bitcoin Meme of the Day,@SwanBitcoin,/SwanBitcoin/status/1577111012666376192,True
2022-10-04 01:38:02,The third-generation #bitcoin cross-chain technology is under development. That is:BTC Light Node+Threshold Aggregate Signature+BTC #LightningNetwork+MoveVM There is no doubt that this is the most advanced and perfect Bitcoin cross-chain solution.,@chainx_org,/chainx_org/status/1577110765903171584,False
2022-10-04 01:38:02,This week we bring The Smiley Collection #NFT #198 giveaway sponsored by @this_is_number1 a curated #Bitcoin NFT Marketplace built on @Stacks and powered by @trygamma  Come to our Discord to participate!,@BTCsportsIO,/BTCsportsIO/status/1577110764137385984,False
2022-10-04 01:33:46,"It's been a hell of a year, plebs. If you've been stacking these past few months even with these macro larps FUD'ing, you're a fucking G. See you all on the other side. #Bitcoin",@w_s_bitcoin,/w_s_bitcoin/status/1577109693583208448,True
2022-10-04 01:30:48,"CONFIRMED: #Cardano founder Charles Hoskinson says #Bitcoin is ""digital gold”",@financial_index,/financial_index/status/1577108946870972416,True
2022-10-04 01:30:08,Kim Kardashain Crypto & SEC Gary Gensler - Biden Cryptocurrency Regulations - NYDIG $720M Bitcoin  WATCH  https://youtu.be/jgdQspf7S_E  #KimKardashian #garygenler #sec #crypto #cryptocurrency #bitcoin #nydig #biden #regulations #ethereum #xrp #ripple #ethereummax,@ThinkingCrypto1,/ThinkingCrypto1/status/1577108775713923075,True
2022-10-04 01:27:57,"‍ One-Stop Directory & Locator for Cryptocurrency Payments.    Looking for a House Rental, & other Business Listings that accepts Cryptocurrency payments?   Visit our website @ https://piorg.io  #TPG  #PiNetwork #PiPayment  #Bitcoin   #TrinityProjectGroup  #Stellar",@piorgpartners,/piorgpartners/status/1577108228152131585,False
2022-10-04 00:38:52,Replying to @FossGregfoss,@LawrenceLepard,/LawrenceLepard/status/1577095877537443841,True
2022-10-04 00:31:47,#Bitcoin Daily Bollinger Bands tightest they have been since October of 2020; 2 years ago,@MatthewHyland_,/MatthewHyland_/status/1577094093594718208,True
2022-10-04 00:26:20,"""#Bitcoin effectively combines gold's salability across time with fiat's salability across space in one apolitical immutable open source package."" - @saifedean, The Fiat Standard",@future_hodl,/future_hodl/status/1577092722313216001,False
2022-10-04 00:19:06,Utilities Overview of Fantasy Arena Metaverse : https://home.fantasyarena.io  #Metaverse #Bitcoin #BSCGems #NFTs,@FantasyArenaNFT,/FantasyArenaNFT/status/1577090900521426944,False
2022-10-04 00:15:50,"#VeChain continues to #BUIDL  Yesterday VeChainThor Accts: 1,865,985  Today VeChainThor Accts: 1,866,389  Clauses: 279,743 Mkt Cap: 1.7B  #Layer1 #Blockchain #NFT #PoA2 #Web3 #Carbon #Logistics #Sustainability  VTHO Burn Today : 95,802  VTHO Avg 90D Burn: 82,316  #Bitcoin",@ohhwesley89,/ohhwesley89/status/1577090077569601536,False
2022-10-04 00:11:25,MASSIVE!  #Ripple $XRP  #Bitcoin All-Time High 2023 Thoughts  $BTC $CSPR $ALGO  Rich List  https://youtube.com/watch?v=Nxlk3whqK88&feature=share… via @YouTube,@Kevin_Cage_,/Kevin_Cage_/status/1577088969921089536,True
Time,Text,Name,Tweet_id,Verified
2022-11-28 23:57:35,November Burn: 5.3 million SHIB gone forever. https://etherscan.io/tx/0x03baf000ec1721ae61f8488556828675afb7324ba89e390ce1e960567d0b7ffa… #shib #shibarmy #burn #SHIBBurnPledge #crypto #decentralized #defi #freedom #free #bone #leash #shibarium #btc #bitcoin #shibainu,@ShibaCoffeeCo,/ShibaCoffeeCo/status/1597379208426266624,False
2022-11-28 23:56:57,"NEED OF HOLIDAYS  Remember to hydrate yourself My Friend  & Above ALL, ENJOY !!!    @himynamestee #MaykiGTI #Tee #Friends #happyplace #NFTCommunity #NFTs #NFT #art #rap #music #Musica #音乐 #音楽 #BAYC #BTC #Bitcoin #ETH #Ethereum #rtArtBoost #Web3",@MaykiGTI,/MaykiGTI/status/1597379047906250752,True
2022-11-28 23:56:48,"Buckminster Fuller explains #bitcoin in 1967  ""By the year 2000, there will be a realistic, scientific accounting system of what is wealth. Wealth is energy.""",@DocumentingBTC,/DocumentingBTC/status/1597379009435734017,False
2022-11-28 23:51:53,"From now on, when someone asks me what I do, I'm just going to tell them I'm the owner & CEO of a small private bank. Technically it's true. #Bitcoin",@SethZero1,/SethZero1/status/1597377771449503746,False
2022-11-28 23:26:53,It's been a week since I got back from my 2nd trip to El Salvador and I already can't wait to go back.  Nothing like living on a #bitcoin standard  Who said LN doesn't work?   @AdoptingBTC @Bitcoinbeach @walletofsatoshi @BTCBeachWallet @Strike @nayibbukele,@HodlingCarla,/HodlingCarla/status/1597371481700564992,False
2022-11-28 23:26:48,Visionary genius founder @RichardHeartWin about outrage marketing and why he has to do it.   Like and retweet if you think #RichardHeartWasRight   #HEX #bitcoin #ethereum #dogecoin #DeFi #Cryptocurency #CryptoNews #PulseChain #PulseX #Hexicans,@abit_HEX,/abit_HEX/status/1597371462188355584,False
2022-11-28 23:21:25,I am #Bitcoin and so are you,@knutsvanholm,/knutsvanholm/status/1597370107407503360,False
2022-11-28 23:21:13,LISTEN TOTHIS SOUND MY FRIEND  @SnoopDogg ft @wizkhalifa  That GoodFullHIT !!! https://youtu.be/WJq2drq17Q8  ENJOY MY FRIEND #MaykiGTI #SnoopDogg #artist #rap #art #NFT #NFTCommunity #music #Musica #BTC #Bitcoin #ETH #Ethereum #gamedev #rtArtBoost #Web3,@MaykiGTI,/MaykiGTI/status/1597370055742095362,True
2022-11-28 23:16:03,Replying to @s0meone_u_know,@GrouchyTigerCub,/GrouchyTigerCub/status/1597368756199489536,False
2022-11-28 23:15:30," #Bitcoin $BTC Number of Addresses Holding 0.1+ Coins just reached an ATH of 4,080,817  View metric: https://studio.glassnode.com/metrics?a=BTC&m=addresses.MinPoint1Count…",@glassnodealerts,/glassnodealerts/status/1597368617619935232,False
2022-11-28 23:11:47,"""The humility of Satoshi is the observation that no one can carry the burden of trust for a billion people's money. #Bitcoin"" -@saylor",@BitcoinSapiens,/BitcoinSapiens/status/1597367679962124288,False
2022-11-28 23:09:29,LISTEN TOTHIS SOUND MY FRIEND  @SnoopDogg ft @OctoberTheKing  Touch AwayFullNEW !!! https://youtu.be/c_pQpUCsSzY  ENJOY MY FRIEND #MaykiGTI #SnoopDogg #artist #rap #NFT #NFTCommunity #music #Musica #BTC #Bitcoin #ETH #Ethereum #gamedev #rtArtBoost #Web3,@MaykiGTI,/MaykiGTI/status/1597367101970604032,True
2022-11-28 23:04:38,To give an idea of the Miner Capitulation impact: Unspent Miner Supply went down by 4k in 2.5 weeks.  For comparison Terra/Luna was 80k in just 2 days.  #Bitcoin,@therationalroot,/therationalroot/status/1597365880664358913,False
2022-11-28 22:34:55,@SBF_FTX Will you join in this conversation? Journalists would like to hear first hand from you as to what really happened. It's Off the Record #FTXbankruptcy #Bitcoin,@ACJRnetwork,/ACJRnetwork/status/1597358404908875776,False
2022-11-28 22:30:00,The year is 2035:  States no longer have power over money. We are on a #Bitcoin standard.  Life is good. - @CarlBMenger   #BitcoinTwitter,@tw_bitcoin2,/tw_bitcoin2/status/1597357166465142784,False
2022-11-28 22:30:00,"if you know what these rocks are, there is a 97% chance you own #Bitcoin",@romoolo,/romoolo/status/1597357164837818369,True
2022-11-28 22:28:46,"#Bitcoin Hash Ribbon crossed, Miner BTC Balances decreased, Hash Rate declining during a period of elevated Miner Capitulation Risk.   Clearly, this is a tough position for some miners. It'll be interesting to see who comes out stronger after the dust settles.",@OnChainCollege,/OnChainCollege/status/1597356856858796033,True
2022-11-28 22:27:47,"Big tech co’s are no longer focused on growth or innovation. They’re focused on blocking the exits from their walled gardens and milking their cash cows.  The next 10 years of innovation will arise from open source hw and sw, not big tech. Opt out #Bitcoin",@alanbwt,/alanbwt/status/1597356607708758017,True
2022-11-28 22:27:43,"While writing a tweet I was recommended the #BitcoinCrash tag, and though it might be a good idea to tag #Bitcoin and let people there know that they can get paid as much as several percent to short #BCH on @BCH_BULL",@monsterbitar,/monsterbitar/status/1597356589799071745,False
2022-11-28 22:25:27,LISTEN TOTHIS SOUND MY FRIEND  @Migosft Lil Uzi VertHIT !!!  Bad and BoujeeFull V https://youtu.be/S-sJp1FfG7Q  ENJOY MY FRIEND #MaykiGTI #Migos #artist #rap #USA #NFT #NFTCommunity #music #Musica #BTC #Bitcoin #ETH #Ethereum #gamedev #rtArtBoost #Web3,@MaykiGTI,/MaykiGTI/status/1597356022535884802,True
2022-11-28 22:02:31,"I am not anti-bitcoin...   I want #bitcoin to work...   I just do not believe it is the best tool for humanity to provide long lasting, globalism and technocracy resistant freedom and prosperity.  Thats why I #Monero",@TheStoicCoiner,/TheStoicCoiner/status/1597350247646527488,False
2022-11-28 22:02:18,"#Bitcoin is struggling to break above $16K, but there are increased signs of unsustainability with the Hash Ribbon confirming miner capitulation will continue",@CryptoSlate,/CryptoSlate/status/1597350196316250112,True
2022-11-28 21:56:24,My @upstreamdatainc team is still building but we are running low on Mountain Dew for the hydro Hash Generator  #bitcoin,@SGBarbour,/SGBarbour/status/1597348710828347392,True
2022-11-28 21:55:05,Just put 2 $BTC and 30 $ETH onto my ledger. Locked away for the next 4-5 years. Will keep adding more overtime.  No clue why people short assets down 80% from ATHs. I'll keep stacking like I previously did in 2018-2020.  Patience pays.  #bitcoin #cryptocurrency #cryptotrading,@Roman_Trading,/Roman_Trading/status/1597348380241694721,True
2022-11-28 21:53:16,"#Bitcoin-only isn't the ""more conservative"" path out of many possible options, it is the only path that will survive.",@chowcollection,/chowcollection/status/1597347922546659329,False
2022-11-28 21:52:42,Its simple but its not easy.  Just hold it.  #SHIBARMY #Bitcoin,@ShibAlexander,/ShibAlexander/status/1597347780259098624,False
2022-11-28 21:50:42,"Join us tomorrow 11/29 with @homie_wars at 10.30AM EST/3.30PM UTC  Set a reminder for our upcoming Space!  Hosted by, @WCTNoah  #WhaleCoinTalk #Cryptocurrency #Spaces #Bitcoin #Homiewars #NFT #Homieverse #Gaming #Web3 #Play2Earn #Crypto",@WhaleCoinTalk,/WhaleCoinTalk/status/1597347276439007232,True
2022-11-28 21:50:19,"LISTEN TOTHIS SOUND MY FRIEND  @therealkraniumHIT !!!  ft@tydollasign, @wizkidayo  Can't Believe https://youtu.be/-PyTwLW0czo  ENJOY MY FRIEND #MaykiGTI #artist #DanceHall #rap #music #Musica #NFT #BTC #Bitcoin #Ethereum #ETH #rtArtBoost #Web3",@MaykiGTI,/MaykiGTI/status/1597347177734737920,True
2022-11-28 21:49:44,WARREN BUFFET IS NOW OUTPERFORMING #BITCOIN OVER THE LAST 5 YEARS $BRK,@gurgavin,/gurgavin/status/1597347033199050752,True
2022-11-28 21:48:00,"Don’t forget: They printed $10,000,000,000,000 gave out $1,400 in stimmy checks, sent the rest to their homies and left you with 8% inflation.   Brilliant for a few, very painful for you. That’s the fiat system. #Bitcoin  fixes this.",@romoolo,/romoolo/status/1597346595120373762,True
2022-11-28 21:45:01,"From our newsletter:   #Bitcoin's Market Value to Realized Value ratio (MVRV) recently reached its lowest point in more than 3 years. In a report earlier this year, we explored how MVRV can be used to analyze historic crypto market cycles: https://gryscl.co/3gJJ9mo",@Grayscale,/Grayscale/status/1597345844667338752,False
2022-11-28 21:09:41,"$BTC 4H The #Bitcoin did go back to 16k and kept it, reacted to the level fast. I wanted to see a 4H close down there but it also got rejected at the HMA in the same 4H candle. Overall moving sideways here, I want to see a 4h candle close above 16350 or under 16k.  Eyes on the 1M",@ave_eli,/ave_eli/status/1597336954009518082,False
2022-11-28 21:04:39," Picture» Today, Is-raeli occ-upation forces released the six fishermen after they detained them while they were fishing in the Gaza sea at dawn, Noteworthy that from the beginning of 2022(IOF) kidnapped 41 fisherman from Gaza Strip. #trans #Bitcoin #MahsaAmini",@PalYouth4News,/PalYouth4News/status/1597335688797904896,False
2022-11-28 21:01:19,"Hurry  http://Block-Chain.id $7,499 Only   #Domainname for sale  #Blockchain #blockchaintechnology #BlockchainGaming #Blockchaingame #ENS #VR #Metaverse #Meta #startup #Fintech #ETH #DeFi #NFT #Web3 #DAO #Crypto #NFTs #Bitcoin #blockchains #Decentralized #identity #Insurtech",@NFTGURU2022,/NFTGURU2022/status/1597334847173070850,False
2022-11-28 21:00:29,#Bitcoin Pulls Back as @BlockFi Goes Belly Up!,@ToneVays,/ToneVays/status/1597334638997176320,True
2022-11-28 21:00:24,The nasty #Bitcoin truth nobody wants to admit   #crypto #cryptocurrency #cryptoinvesting #cryptoforbeginners,@TheCryptoLark,/TheCryptoLark/status/1597334618000089088,True
2022-11-28 21:00:04,“#Bitcoin is very slow” Reality:,@BoldBitcoin,/BoldBitcoin/status/1597334533397004288,True
2022-11-28 20:57:58,"The future of currency in a single picture.  Privacy-preserving  Fast Retain your purchasing power Globally transactable Stable  In Web3, choose volatility with decentralization (#bitcoin) or centralized monetary system with ""stability"" (USDC, DAI).   Until Now.   $SILK",@l_woetzel,/l_woetzel/status/1597334005220724736,False
2022-11-28 20:57:44,"""Mass adoption of #Bitcoin is coming, whether you want it or not. For now, better to focus efforts on the people willing to learn. Not the lazy ones, they can come later."" -@stephanlivera",@BitcoinSapiens,/BitcoinSapiens/status/1597333946718908416,False
2022-11-28 20:33:14,"What did it take for #cryptocurrency to finally admit I am champion? Just nearly nearly every yield generating thing going bankrupt, #bitcoin and #ethereum dropping 80% and all those who challenged me going into hiding.",@RichardHeartWin,/RichardHeartWin/status/1597327780240556032,True
2022-11-28 20:29:51,#Bitcoin hash rate is starting to turn over here. Hash rate 7d moving average is now 13.7% off all time highs; mining difficulty is projected to adjust -9% a week from now.   Early stages of another miner capitulation by the looks of it.,@DylanLeClair_,/DylanLeClair_/status/1597326928914296832,True
2022-11-28 20:27:23,Why are people still giving up custody for yield on their #bitcoin?,@ambosstech,/ambosstech/status/1597326306684768256,False
2022-11-28 20:24:27,"Fidelity, one of the largest asset managers in the world with $4.5 trillion in assets under management, officially launches #Bitcoin  and #crypto trading services to its 40 million clients!  50k LOADING #BTC",@easyeight08,/easyeight08/status/1597325571054526464,False
2022-11-28 20:19:38,Take 21% OFF #Bitcoin 2023 tickets for Cyber Monday!  Sale ends TONIGHT! Save on your ticket and join us at the world's largest #Bitcoin conference. https://bitcoinblackfriday.com,@BitcoinMagazine,/BitcoinMagazine/status/1597324358917427200,False
